,outdoor_temp,indoor_temp
2022-01-03 03:00:00,14.08559488931537,21.5954619867908
2022-01-03 04:00:00,14.067673613905104,20.69596222382164
2022-01-03 05:00:00,14.049752818248876,20.024343097702474
2022-01-03 06:00:00,14.031832511568314,21.175001022818176
2022-01-03 07:00:00,14.01391270308482,21.629723140838898
2022-01-03 08:00:00,13.995993402019504,21.26611656258512
2022-01-03 09:00:00,13.978074617593254,21.500279359499107
2022-01-03 10:00:00,13.960156359026644,20.5616935422217
2022-01-03 11:00:00,13.942238635540033,20.831482697566866
2022-01-03 12:00:00,13.92432145635346,20.519971697859397
2022-01-03 13:00:00,13.90640483068669,20.831087321528127
2022-01-03 14:00:00,13.888488767759231,20.375702594731468
2022-01-03 15:00:00,13.870573276790267,19.460774725347353
2022-01-03 16:00:00,13.852658366998725,21.362691978953627
2022-01-03 17:00:00,13.834744047603195,20.781693468552056
2022-01-03 18:00:00,13.816830327821979,19.551484685816153
2022-01-03 19:00:00,13.798917216873082,21.642673977213082
2022-01-03 20:00:00,13.78100472397417,20.270802108014177
2022-01-03 21:00:00,13.763092858342631,21.228254681630403
2022-01-03 22:00:00,13.745181629195486,21.903608725097083
2022-01-03 23:00:00,13.72727104574944,21.301710015332354
2022-01-04 00:00:00,13.709361117220897,22.31033679626539
2022-01-04 01:00:00,13.691451852825882,19.934319364928935
2022-01-04 02:00:00,13.673543261780111,21.56969596735556
2022-01-04 03:00:00,13.655635353298933,20.48075344438958
2022-01-04 04:00:00,13.637728136597342,20.29297566447785
2022-01-04 05:00:00,13.619821620890004,20.583132497324584
2022-01-04 06:00:00,13.601915815391187,20.848639049411748
2022-01-04 07:00:00,13.584010729314837,21.21456641516123
2022-01-04 08:00:00,13.566106371874493,19.99146079640409
2022-01-04 09:00:00,13.548202752283316,22.05564676218252
2022-01-04 10:00:00,13.530299879754132,21.61869242770587
2022-01-04 11:00:00,13.51239776349933,19.614996090072708
2022-01-04 12:00:00,13.494496412730953,22.637701835068693
2022-01-04 13:00:00,13.476595836660618,23.043548759696645
2022-01-04 14:00:00,13.458696044499554,22.324649175609608
2022-01-04 15:00:00,13.440797045458599,20.96415486873351
2022-01-04 16:00:00,13.422898848748162,20.071537263364274
2022-01-04 17:00:00,13.405001463578262,22.194951873288964
2022-01-04 18:00:00,13.38710489915848,20.73553354294267
2022-01-04 19:00:00,13.369209164697978,22.359365986852225
2022-01-04 20:00:00,13.351314269405506,21.34340640501741
2022-01-04 21:00:00,13.333420222489359,22.10998105873265
2022-01-04 22:00:00,13.315527033157426,21.487919100490142
2022-01-04 23:00:00,13.297634710617118,21.83633663925366
2022-01-05 00:00:00,13.279743264075435,21.138474347128362
2022-01-05 01:00:00,13.26185270273891,22.912055764179726
2022-01-05 02:00:00,13.243963035813596,21.25130839628498
2022-01-05 03:00:00,13.226074272505144,21.524596790695217
2022-01-05 04:00:00,13.208186422018677,23.003969339258123
2022-01-05 05:00:00,13.190299493558904,19.771270888213444
2022-01-05 06:00:00,13.172413496330016,19.846756351147267
2022-01-05 07:00:00,13.154528439535738,22.084849552111585
2022-01-05 08:00:00,13.136644332379337,19.94054102812377
2022-01-05 09:00:00,13.11876118406354,23.055497304055645
2022-01-05 10:00:00,13.100879003790642,20.696468919619317
2022-01-05 11:00:00,13.082997800762389,20.36084496863548
2022-01-05 12:00:00,13.065117584180037,23.02945378489839
2022-01-05 13:00:00,13.047238363244361,22.58523862775886
2022-01-05 14:00:00,13.029360147155579,22.970494975142127
2022-01-05 15:00:00,13.011482945113439,22.007192952786728
2022-01-05 16:00:00,12.993606766317136,20.238134991577013
2022-01-05 17:00:00,12.975731619965334,23.007638115095567
2022-01-05 18:00:00,12.957857515256197,20.827782380574238
2022-01-05 19:00:00,12.939984461387319,21.896454841935125
2022-01-05 20:00:00,12.922112467555785,22.039463214529327
2022-01-05 21:00:00,12.904241542958108,20.935414061204977
2022-01-05 22:00:00,12.886371696790256,21.702716540025104
2022-01-05 23:00:00,12.868502938247659,22.009056965391295
2022-01-06 00:00:00,12.850635276525164,21.461489058808144
2022-01-06 01:00:00,12.832768720817079,19.983876081497513
2022-01-06 02:00:00,12.814903280317118,21.379728502237768
2022-01-06 03:00:00,12.79703896421843,22.406089793108872
2022-01-06 04:00:00,12.779175781713601,20.383349718439995
2022-01-06 05:00:00,12.761313741994599,20.926496833871788
2022-01-06 06:00:00,12.743452854252848,20.639191733703647
2022-01-06 07:00:00,12.725593127679147,22.921823041247258
2022-01-06 08:00:00,12.707734571463696,21.743068214158804
2022-01-06 09:00:00,12.689877194796122,21.476449555720723
2022-01-06 10:00:00,12.672021006865403,20.297286026241224
2022-01-06 11:00:00,12.654166016859957,21.604665792977812
2022-01-06 12:00:00,12.636312233967534,20.389298562739377
2022-01-06 13:00:00,12.618459667375308,21.09367652501188
2022-01-06 14:00:00,12.60060832626979,20.4242147542481
2022-01-06 15:00:00,12.582758219836869,21.734709116930187
2022-01-06 16:00:00,12.56490935726183,21.633081752341123
2022-01-06 17:00:00,12.547061747729263,20.84640741919493
2022-01-06 18:00:00,12.529215400423173,21.44892825270396
2022-01-06 19:00:00,12.511370324526872,19.95807552372218
2022-01-06 20:00:00,12.493526529223022,19.558095060216697
2022-01-06 21:00:00,12.475684023693656,21.4869601036339
2022-01-06 22:00:00,12.457842817120106,21.212457777084538
2022-01-06 23:00:00,12.44000291868307,21.679031728760414
2022-01-07 00:00:00,12.422164337562545,23.4253612086202
2022-01-07 01:00:00,12.404327082937854,21.9849121952842
2022-01-07 02:00:00,12.38649116398766,20.125826890954606
2022-01-07 03:00:00,12.368656589889902,22.153881947084844
2022-01-07 04:00:00,12.350823369821875,19.719174926470668
2022-01-07 05:00:00,12.332991512960135,20.571714546481303
2022-01-07 06:00:00,12.315161028480542,20.963274497523425
2022-01-07 07:00:00,12.297331925558282,22.743075914205193
2022-01-07 08:00:00,12.279504213367783,20.28319559928834
2022-01-07 09:00:00,12.261677901082805,20.199729251449266
2022-01-07 10:00:00,12.243852997876353,20.925932775362202
2022-01-07 11:00:00,12.22602951292071,20.359124664929965
2022-01-07 12:00:00,12.208207455387459,22.14745666764525
2022-01-07 13:00:00,12.190386834447402,19.93910717508132
2022-01-07 14:00:00,12.172567659270655,19.869788113515963
2022-01-07 15:00:00,12.15474993902654,20.57765494915822
2022-01-07 16:00:00,12.136933682883654,20.515660917596062
2022-01-07 17:00:00,12.119118900009855,22.94144394381797
2022-01-07 18:00:00,12.101305599572203,21.95955136688298
2022-01-07 19:00:00,12.083493790737041,21.095900620458895
2022-01-07 20:00:00,12.065683482669915,19.781132829436824
2022-01-07 21:00:00,12.047874684535596,21.84915044485511
2022-01-07 22:00:00,12.030067405498102,20.002791393160248
2022-01-07 23:00:00,12.012261654720643,19.456455068694453
2022-01-08 00:00:00,11.994457441365668,22.18747553648887
2022-01-08 01:00:00,11.97665477459481,21.314608089384333
2022-01-08 02:00:00,11.958853663568934,21.916744190137713
2022-01-08 03:00:00,11.941054117448076,21.31283306468783
2022-01-08 04:00:00,11.92325614539147,21.84915622644184
2022-01-08 05:00:00,11.905459756557573,20.33952038235561
2022-01-08 06:00:00,11.88766496010398,19.954523654225934
2022-01-08 07:00:00,11.869871765187515,21.66858169480038
2022-01-08 08:00:00,11.85208018096414,20.181798353922574
2022-01-08 09:00:00,11.834290216588986,20.293879243908698
2022-01-08 10:00:00,11.816501881216393,20.526117684604298
2022-01-08 11:00:00,11.798715183999814,20.99735067742504
2022-01-08 12:00:00,11.7809301340919,20.624099102155707
2022-01-08 13:00:00,11.763146740644423,19.601363380646426
2022-01-08 14:00:00,11.74536501280831,20.330918098447942
2022-01-08 15:00:00,11.727584959733647,18.749355343748938
2022-01-08 16:00:00,11.709806590569631,21.59621211008415
2022-01-08 17:00:00,11.692029914464626,19.367145335839716
2022-01-08 18:00:00,11.674254940566108,19.863042154628157
2022-01-08 19:00:00,11.656481678020647,21.01781324706304
2022-01-08 20:00:00,11.638710135973994,20.224308017206084
2022-01-08 21:00:00,11.620940323570963,22.505108627763832
2022-01-08 22:00:00,11.60317224995551,19.667460315272102
2022-01-08 23:00:00,11.585405924270678,21.22559146177625
2022-01-09 00:00:00,11.567641355658598,20.917481317338364
2022-01-09 01:00:00,11.549878553260545,19.786894357584856
2022-01-09 02:00:00,11.532117526216833,21.476488413153437
2022-01-09 03:00:00,11.514358283666898,20.779889497144442
2022-01-09 04:00:00,11.49660083474923,21.72145063468859
2022-01-09 05:00:00,11.478845188601426,21.771388672823875
2022-01-09 06:00:00,11.461091354360132,23.109345084716704
2022-01-09 07:00:00,11.443339341161057,22.280861883552497
2022-01-09 08:00:00,11.425589158139005,20.57337707787146
2022-01-09 09:00:00,11.40784081442781,20.701404903866855
2022-01-09 10:00:00,11.390094319160358,22.03866902780315
2022-01-09 11:00:00,11.37234968146861,21.59249869886946
2022-01-09 12:00:00,11.354606910483536,21.575592217145946
2022-01-09 13:00:00,11.33686601533519,19.316730557222684
2022-01-09 14:00:00,11.319127005152605,20.907586576116326
2022-01-09 15:00:00,11.301389889063898,20.192108079700702
2022-01-09 16:00:00,11.283654676196182,21.208290066662855
2022-01-09 17:00:00,11.265921375675578,20.8284417479246
2022-01-09 18:00:00,11.248189996627264,21.83499790775532
2022-01-09 19:00:00,11.230460548175387,21.240264270008844
2022-01-09 20:00:00,11.212733039443137,21.70760126605329
2022-01-09 21:00:00,11.195007479552686,20.453081651219325
2022-01-09 22:00:00,11.177283877625186,19.973282131844268
2022-01-09 23:00:00,11.159562242780826,20.505906531075535
2022-01-10 00:00:00,11.141842584138733,20.89716384455243
2022-01-10 01:00:00,11.12412491081707,21.291564226636787
2022-01-10 02:00:00,11.106409231932936,23.169949873884146
2022-01-10 03:00:00,11.088695556602406,20.866612403999596
2022-01-10 04:00:00,11.07098389394056,19.951153388901282
2022-01-10 05:00:00,11.053274253061396,20.559345649606755
2022-01-10 06:00:00,11.035566643077917,20.4399606896617
2022-01-10 07:00:00,11.017861073102043,21.38326758108367
2022-01-10 08:00:00,11.000157552244652,19.35921874077984
2022-01-10 09:00:00,10.982456089615596,20.96150760316189
2022-01-10 10:00:00,10.964756694323626,21.052982207397736
2022-01-10 11:00:00,10.947059375476474,21.126886973747926
2022-01-10 12:00:00,10.92936414218076,20.295620345252715
2022-01-10 13:00:00,10.911671003542047,20.653245370618198
2022-01-10 14:00:00,10.893979968664837,19.465337087883952
2022-01-10 15:00:00,10.876291046652526,20.394309221303057
2022-01-10 16:00:00,10.858604246607445,20.342998948644027
2022-01-10 17:00:00,10.840919577630803,21.300142004024504
2022-01-10 18:00:00,10.823237048822751,19.726141273060364
2022-01-10 19:00:00,10.805556669282304,21.661753768638224
2022-01-10 20:00:00,10.787878448107382,22.373272389302105
2022-01-10 21:00:00,10.770202394394811,18.807035214425948
2022-01-10 22:00:00,10.752528517240275,21.30151158250213
2022-01-10 23:00:00,10.734856825738348,21.55039371760408
2022-01-11 00:00:00,10.717187328982504,20.23428170734602
2022-01-11 01:00:00,10.699520036065035,20.472680189277707
2022-01-11 02:00:00,10.68185495607716,20.73530491802076
2022-01-11 03:00:00,10.664192098108902,20.56862833040916
2022-01-11 04:00:00,10.646531471249194,20.555640178077798
2022-01-11 05:00:00,10.62887308458578,19.1868835021286
2022-01-11 06:00:00,10.611216947205257,22.01345325950365
2022-01-11 07:00:00,10.593563068193095,21.938974898856127
2022-01-11 08:00:00,10.575911456633555,20.044226886459153
2022-01-11 09:00:00,10.558262121609786,19.389401884358463
2022-01-11 10:00:00,10.540615072203718,21.37512638367313
2022-01-11 11:00:00,10.522970317496114,20.276509061936544
2022-01-11 12:00:00,10.505327866566585,20.992485949977436
2022-01-11 13:00:00,10.487687728493519,20.529440355704256
2022-01-11 14:00:00,10.470049912354153,21.538543742305603
2022-01-11 15:00:00,10.452414427224493,21.539990586378455
2022-01-11 16:00:00,10.434781282179355,20.117880749754352
2022-01-11 17:00:00,10.417150486292368,19.45835109323418
2022-01-11 18:00:00,10.39952204863593,19.257013807528512
2022-01-11 19:00:00,10.38189597828125,21.44856897693533
2022-01-11 20:00:00,10.364272284298295,19.647567970645802
2022-01-11 21:00:00,10.346650975755807,20.327848743276892
2022-01-11 22:00:00,10.329032061721342,20.236589167721625
2022-01-11 23:00:00,10.31141555126116,20.77857425885657
2022-01-12 00:00:00,10.293801453440349,18.89310033949753
2022-01-12 01:00:00,10.276189777322713,21.0163975745261
2022-01-12 02:00:00,10.258580531970804,21.349749077031287
2022-01-12 03:00:00,10.240973726445969,20.91251945968926
2022-01-12 04:00:00,10.223369369808246,20.511450765282355
2022-01-12 05:00:00,10.205767471116467,20.917976913380432
2022-01-12 06:00:00,10.188168039428138,21.217863149582943
2022-01-12 07:00:00,10.170571083799555,18.044464351953305
2022-01-12 08:00:00,10.152976613285706,22.771209969579267
2022-01-12 09:00:00,10.135384636940287,21.20363178638196
2022-01-12 10:00:00,10.11779516381576,20.159370933994555
2022-01-12 11:00:00,10.100208202963259,20.419067445108727
2022-01-12 12:00:00,10.082623763432615,21.30200415369245
2022-01-12 13:00:00,10.065041854272415,20.690400246392873
2022-01-12 14:00:00,10.047462484529884,18.774061780671495
2022-01-12 15:00:00,10.02988566325099,22.867481427684417
2022-01-12 16:00:00,10.01231139948035,20.690690482715564
2022-01-12 17:00:00,9.994739702261295,21.819646681941933
2022-01-12 18:00:00,9.977170580635818,20.10566721027919
2022-01-12 19:00:00,9.959604043644575,22.332337458610255
2022-01-12 20:00:00,9.942040100326935,21.080547698924974
2022-01-12 21:00:00,9.92447875972088,21.401291710447538
2022-01-12 22:00:00,9.906920030863105,19.745438636939355
2022-01-12 23:00:00,9.88936392278892,22.000081681961593
2022-01-13 00:00:00,9.871810444532287,21.476999208988016
2022-01-13 01:00:00,9.85425960512585,22.08727219007758
2022-01-13 02:00:00,9.83671141360086,20.155583581718506
2022-01-13 03:00:00,9.819165878987231,20.300889469437937
2022-01-13 04:00:00,9.801623010313492,23.08407899871529
2022-01-13 05:00:00,9.784082816606798,19.718392458939135
2022-01-13 06:00:00,9.766545306892947,20.640704830010975
2022-01-13 07:00:00,9.749010490196326,21.91179241162233
2022-01-13 08:00:00,9.731478375539986,20.870872805268856
2022-01-13 09:00:00,9.713948971945534,21.35434857694785
2022-01-13 10:00:00,9.696422288433194,20.370193199580445
2022-01-13 11:00:00,9.678898334021827,21.1379457212497
2022-01-13 12:00:00,9.66137711772884,19.459610860037568
2022-01-13 13:00:00,9.643858648570276,22.422516544475215
2022-01-13 14:00:00,9.626342935560729,20.644470248427503
2022-01-13 15:00:00,9.608829987713378,20.080704794774487
2022-01-13 16:00:00,9.591319814040016,21.425515063435917
2022-01-13 17:00:00,9.573812423550951,20.296661454966543
2022-01-13 18:00:00,9.556307825255121,19.42137231112276
2022-01-13 19:00:00,9.538806028159964,19.40716309701844
2022-01-13 20:00:00,9.521307041271537,21.445903856817285
2022-01-13 21:00:00,9.503810873594414,20.590807649213176
2022-01-13 22:00:00,9.486317534131707,20.614930193744733
2022-01-13 23:00:00,9.46882703188512,21.824626509164773
2022-01-14 00:00:00,9.451339375854857,19.618308128828744
2022-01-14 01:00:00,9.433854575039657,20.01270770463914
2022-01-14 02:00:00,9.416372638436826,20.356757454662407
2022-01-14 03:00:00,9.398893575042152,20.83424094682129
2022-01-14 04:00:00,9.381417393849986,20.695970288094422
2022-01-14 05:00:00,9.363944103853154,20.449507217995407
2022-01-14 06:00:00,9.346473714043032,20.673020969308656
2022-01-14 07:00:00,9.329006233409483,20.625595347049774
2022-01-14 08:00:00,9.311541670940862,20.011549778542292
2022-01-14 09:00:00,9.294080035624063,19.916415015008326
2022-01-14 10:00:00,9.276621336444418,21.002178491368383
2022-01-14 11:00:00,9.259165582385805,19.835001475243054
2022-01-14 12:00:00,9.241712782430554,19.5668160190522
2022-01-14 13:00:00,9.224262945559463,20.41013404343025
2022-01-14 14:00:00,9.206816080751842,20.56301459191137
2022-01-14 15:00:00,9.189372196985438,22.975660716996753
2022-01-14 16:00:00,9.171931303236498,20.012492854467418
2022-01-14 17:00:00,9.154493408479695,21.658710065817463
2022-01-14 18:00:00,9.137058521688171,21.46089418637345
2022-01-14 19:00:00,9.119626651833542,19.523017709979616
2022-01-14 20:00:00,9.10219780788583,21.483472758191184
2022-01-14 21:00:00,9.084771998813547,19.524596559688035
2022-01-14 22:00:00,9.06734923358361,18.04756268536162
2022-01-14 23:00:00,9.049929521161367,21.311312476475518
2022-01-15 00:00:00,9.032512870510633,18.947360703613345
2022-01-15 01:00:00,9.01509929059359,21.152444390865274
2022-01-15 02:00:00,8.997688790370905,20.015757981299874
2022-01-15 03:00:00,8.980281378801607,22.357578934070034
2022-01-15 04:00:00,8.962877064843152,21.764797105800326
2022-01-15 05:00:00,8.945475857451427,20.241161781893755
2022-01-15 06:00:00,8.928077765580671,20.004970165529382
2022-01-15 07:00:00,8.910682798183576,19.476990876724237
2022-01-15 08:00:00,8.893290964211175,20.24840646412853
2022-01-15 09:00:00,8.87590227261293,20.407234732076784
2022-01-15 10:00:00,8.85851673233666,20.321158128841983
2022-01-15 11:00:00,8.841134352328563,20.84081729050522
2022-01-15 12:00:00,8.823755141533233,21.260897011882204
2022-01-15 13:00:00,8.806379108893612,21.030292367882534
2022-01-15 14:00:00,8.789006263350995,19.914756702428658
2022-01-15 15:00:00,8.77163661384509,19.23937218758293
2022-01-15 16:00:00,8.754270169313887,22.03995886503386
2022-01-15 17:00:00,8.7369069386938,19.984241509319443
2022-01-15 18:00:00,8.719546930919527,20.019661093156934
2022-01-15 19:00:00,8.702190154924157,20.149029703191303
2022-01-15 20:00:00,8.684836619639082,18.82541411180726
2022-01-15 21:00:00,8.667486333994027,20.188774629358917
2022-01-15 22:00:00,8.65013930691708,20.18535811668376
2022-01-15 23:00:00,8.632795547334606,21.28363785307697
2022-01-16 00:00:00,8.615455064171332,21.36000265552447
2022-01-16 01:00:00,8.598117866350268,20.663582675721294
2022-01-16 02:00:00,8.58078396279273,21.589926770393575
2022-01-16 03:00:00,8.563453362418375,20.9963103200431
2022-01-16 04:00:00,8.546126074145114,20.638930495811955
2022-01-16 05:00:00,8.528802106889202,20.813808378987144
2022-01-16 06:00:00,8.511481469565151,20.460494653375115
2022-01-16 07:00:00,8.494164171085753,20.254566903075126
2022-01-16 08:00:00,8.476850220362117,20.379951485142243
2022-01-16 09:00:00,8.459539626303599,19.517942631160352
2022-01-16 10:00:00,8.442232397817847,20.92466494509808
2022-01-16 11:00:00,8.424928543810758,19.649369243451495
2022-01-16 12:00:00,8.407628073186519,21.48239407139229
2022-01-16 13:00:00,8.390330994847552,20.38957451932381
2022-01-16 14:00:00,8.373037317694529,20.686798713419545
2022-01-16 15:00:00,8.355747050626409,21.1294114813436
2022-01-16 16:00:00,8.338460202540357,21.277160485316966
2022-01-16 17:00:00,8.321176782331783,19.061494269599727
2022-01-16 18:00:00,8.303896798894371,20.423486003725465
2022-01-16 19:00:00,8.286620261119978,21.50884093819278
2022-01-16 20:00:00,8.269347177898755,18.928828898357622
2022-01-16 21:00:00,8.252077558119002,21.012488231206962
2022-01-16 22:00:00,8.234811410667302,18.36791691166454
2022-01-16 23:00:00,8.217548744428417,19.59924803080724
2022-01-17 00:00:00,8.200289568285307,20.65865950866872
2022-01-17 01:00:00,8.183033891119177,18.961588286789965
2022-01-17 02:00:00,8.165781721809399,19.63106743449679
2022-01-17 03:00:00,8.148533069233533,19.14301829945977
2022-01-17 04:00:00,8.13128794226737,22.261263726434294
2022-01-17 05:00:00,8.11404634978484,20.77563239046582
2022-01-17 06:00:00,8.096808300658097,21.17697110791848
2022-01-17 07:00:00,8.079573803757427,20.38528227986059
2022-01-17 08:00:00,8.062342867951337,20.252802538037933
2022-01-17 09:00:00,8.045115502106462,18.988037361559613
2022-01-17 10:00:00,8.027891715087605,20.310951808760898
2022-01-17 11:00:00,8.01067151575776,19.83957493976415
2022-01-17 12:00:00,7.993454912978031,21.45726941559014
2022-01-17 13:00:00,7.976241915607709,21.738726058218347
2022-01-17 14:00:00,7.9590325325041995,22.062481968824596
2022-01-17 15:00:00,7.941826772523058,21.446734616713538
2022-01-17 16:00:00,7.924624644517994,19.993808527528813
2022-01-17 17:00:00,7.907426157340815,19.47484562977369
2022-01-17 18:00:00,7.890231319841497,21.355686313629235
2022-01-17 19:00:00,7.873040140868099,20.943596831559102
2022-01-17 20:00:00,7.855852629266803,18.81704681224965
2022-01-17 21:00:00,7.838668793881933,20.939348672131963
2022-01-17 22:00:00,7.8214886435558775,21.396668686843455
2022-01-17 23:00:00,7.804312187129181,20.639356807894547
2022-01-18 00:00:00,7.787139433440437,20.393660272334703
2022-01-18 01:00:00,7.769970391326368,19.76934855151628
2022-01-18 02:00:00,7.752805069621775,19.12874580739879
2022-01-18 03:00:00,7.735643477159524,21.37386229705598
2022-01-18 04:00:00,7.718485622770608,20.262734117505353
2022-01-18 05:00:00,7.701331515284057,20.33666648998471
2022-01-18 06:00:00,7.684181163526979,22.30113930327183
2022-01-18 07:00:00,7.667034576324578,21.251204564491648
2022-01-18 08:00:00,7.649891762500076,20.93581417753111
2022-01-18 09:00:00,7.632752730874792,20.705337078274717
2022-01-18 10:00:00,7.615617490268072,22.08155660979258
2022-01-18 11:00:00,7.598486049497339,22.27943791236593
2022-01-18 12:00:00,7.581358417378034,21.487640953217333
2022-01-18 13:00:00,7.564234602723637,21.138648051670287
2022-01-18 14:00:00,7.5471146143457055,18.460108390228427
2022-01-18 15:00:00,7.529998461053772,20.676721760338882
2022-01-18 16:00:00,7.512886151655422,20.42118166097184
2022-01-18 17:00:00,7.495777694956278,20.643530998881197
2022-01-18 18:00:00,7.478673099759945,21.490913397298513
2022-01-18 19:00:00,7.461572374868084,17.806480070297255
2022-01-18 20:00:00,7.444475529080318,19.975135499437847
2022-01-18 21:00:00,7.427382571194311,20.81264261206019
2022-01-18 22:00:00,7.410293510005708,20.074183804947808
2022-01-18 23:00:00,7.393208354308143,19.122414722304555
2022-01-19 00:00:00,7.376127112893268,21.406576198186123
2022-01-19 01:00:00,7.359049794550689,20.812776885301197
2022-01-19 02:00:00,7.341976408068017,19.563093070362317
2022-01-19 03:00:00,7.324906962230827,20.847307900738905
2022-01-19 04:00:00,7.3078414658226585,21.352369858632063
2022-01-19 05:00:00,7.290779927625046,20.534370639061866
2022-01-19 06:00:00,7.273722356417451,21.327937039072744
2022-01-19 07:00:00,7.2566687609773375,20.603927051259394
2022-01-19 08:00:00,7.239619150080088,20.128732932353653
2022-01-19 09:00:00,7.22257353249903,19.36283683684999
2022-01-19 10:00:00,7.205531917005484,20.434622424728936
2022-01-19 11:00:00,7.188494312368647,20.71314236928264
2022-01-19 12:00:00,7.171460727355715,21.392978834322903
2022-01-19 13:00:00,7.154431170731755,20.400335648585948
2022-01-19 14:00:00,7.137405651259819,20.971156171346973
2022-01-19 15:00:00,7.120384177700842,19.547426404036358
2022-01-19 16:00:00,7.103366758813678,19.727707520053844
2022-01-19 17:00:00,7.086353403355119,20.398246041308624
2022-01-19 18:00:00,7.069344120079855,19.45230594802297
2022-01-19 19:00:00,7.052338917740457,21.32548172909873
2022-01-19 20:00:00,7.03533780508744,20.96666410982735
2022-01-19 21:00:00,7.018340790869175,20.780929843479374
2022-01-19 22:00:00,7.001347883831958,20.83903891359914
2022-01-19 23:00:00,6.984359092719934,22.519479470756792
2022-01-20 00:00:00,6.967374426275171,20.027873254660722
2022-01-20 01:00:00,6.950393893237582,18.2935981038232
2022-01-20 02:00:00,6.933417502344955,20.692641947130962
2022-01-20 03:00:00,6.916445262332978,20.44104098527163
2022-01-20 04:00:00,6.899477181935168,19.972428675683112
2022-01-20 05:00:00,6.88251326988291,19.509421467629522
2022-01-20 06:00:00,6.865553534905466,20.0473658316884
2022-01-20 07:00:00,6.848597985729906,20.66619822779081
2022-01-20 08:00:00,6.831646631081199,19.980347962465583
2022-01-20 09:00:00,6.814699479682108,22.89392362751196
2022-01-20 10:00:00,6.797756540253271,19.51927127239218
2022-01-20 11:00:00,6.7808178215131285,19.68496441944364
2022-01-20 12:00:00,6.763883332177958,18.187768293203266
2022-01-20 13:00:00,6.746953080961873,20.726179723117724
2022-01-20 14:00:00,6.730027076576793,18.456596079857917
2022-01-20 15:00:00,6.713105327732464,19.931855899398744
2022-01-20 16:00:00,6.696187843136428,20.193948249753085
2022-01-20 17:00:00,6.679274631494028,19.758199497302513
2022-01-20 18:00:00,6.662365701508445,22.205109247605357
2022-01-20 19:00:00,6.6454610618806065,21.45894049750356
2022-01-20 20:00:00,6.628560721309281,21.781992948432503
2022-01-20 21:00:00,6.611664688490986,19.57874765029918
2022-01-20 22:00:00,6.59477297212003,21.588071361726573
2022-01-20 23:00:00,6.57788558088853,20.953789504432816
2022-01-21 00:00:00,6.56100252348633,21.22750620102548
